sentence_id,domain_category,english_text,sesotho_text,source,source_reference,translator_code,reviewer_status,notes
2724,Symptoms and Complaints,I feel very weak and cannot get out of bed.,Ke ikutloa ke fokotsehela haholo mme ha ke khone ho tsoa setulong sa boroko.,WHO,symptoms-complaints-v1,,reviewed,
2725,Symptoms and Complaints,I have been having chills and shaking.,Ke ntse ke na le ho batela le ho thothomela.,WHO,symptoms-complaints-v1,,reviewed,
2726,Symptoms and Complaints,I feel my body temperature is very high.,Ke ikutloa mocheso oa 'mele oa ka o phahame haholo.,WHO,symptoms-complaints-v1,,reviewed,
2727,Symptoms and Complaints,I have been feeling confused and disoriented.,Ke ntse ke ikutloa ke tsieleha le ho lahlehela.,WHO,symptoms-complaints-v1,,reviewed,
2728,Symptoms and Complaints,I feel very pale and look washed out.,Ke ikutloa ke pheela haholo mme ke bonahala ke hlokile matla.,WHO,symptoms-complaints-v1,,reviewed,
2729,Symptoms and Complaints,I have been having night sweats that soak my clothes.,Ke ntse ke tsoa molapo bosiu o omisang liaparo tsa ka.,WHO,symptoms-complaints-v1,,reviewed,
2730,Symptoms and Complaints,I feel very lethargic and have no energy.,Ke ikutloa ke le botsoa haholo mme ha ke na matla.,WHO,symptoms-complaints-v1,,reviewed,
2731,Symptoms and Complaints,I have been feeling unwell since I started the new medicine.,Ke ntse ke ikutloa ke sa phela hantle ho tloha ha ke qala moriana o mocha.,WHO,symptoms-complaints-v1,,reviewed,
2732,Symptoms and Complaints,I feel my whole body is aching.,Ke ikutloa 'mele oa ka ka bophara o bohloko.,WHO,symptoms-complaints-v1,,reviewed,
2733,Symptoms and Complaints,I have been having episodes of feeling very hot followed by cold.,Ke ntse ke na le linako tsa ho ikutloa ke chesa haholo tse lateloa ke ho batela.,WHO,symptoms-complaints-v1,,reviewed,
2734,Symptoms and Complaints,I feel very dehydrated and my mouth is dry.,Ke ikutloa ke hlokile metsi haholo mme molomo oa ka o omile.,WHO,symptoms-complaints-v1,,reviewed,
2735,Symptoms and Complaints,I have been feeling very ill and cannot function normally.,Ke ntse ke ikutloa ke kula haholo mme ha ke khone ho sebetsa ka mokhoa oa kamehla.,WHO,symptoms-complaints-v1,,reviewed,
2736,Symptoms and Complaints,I feel my energy levels are very low.,Ke ikutloa maemo a matla a ka a tlase haholo.,WHO,symptoms-complaints-v1,,reviewed,
2737,Symptoms and Complaints,I have been having episodes of shaking and trembling.,Ke ntse ke na le linako tsa ho thothomela le ho thothomela.,WHO,symptoms-complaints-v1,,reviewed,
2738,Symptoms and Complaints,I feel very uncomfortable and cannot sleep.,Ke ikutloa ke sa ikutloe hantle haholo mme ha ke khone ho robala.,WHO,symptoms-complaints-v1,,reviewed,
2739,Symptoms and Complaints,I have been feeling very sick and need to see a doctor urgently.,Ke ntse ke ikutloa ke kula haholo mme ke hloka ho bona ngaka ka potlako.,WHO,symptoms-complaints-v1,,reviewed,
2740,Symptoms and Complaints,I feel my body is not working properly.,Ke ikutloa 'mele oa ka ha o sebetse hantle.,WHO,symptoms-complaints-v1,,reviewed,
2741,Symptoms and Complaints,I have been having episodes of sudden weakness.,Ke ntse ke na le linako tsa ho fokotsehela ka tšohanyetso.,WHO,symptoms-complaints-v1,,reviewed,
2742,Symptoms and Complaints,I feel very unwell and my condition is getting worse.,Ke ikutloa ke sa phela hantle haholo mme boemo ba ka bo mpe.,WHO,symptoms-complaints-v1,,reviewed,
2743,Symptoms and Complaints,I have been having episodes of sudden sweating.,Ke ntse ke na le linako tsa ho tsoa molapo ka tšohanyetso.,WHO,symptoms-complaints-v1,,reviewed,
2744,Symptoms and Complaints,I feel very poorly and need help.,Ke ikutloa ke sa phela hantle haholo mme ke hloka thuso.,WHO,symptoms-complaints-v1,,reviewed,
2745,Symptoms and Complaints,I have been feeling ill for a long time and am worried.,Ke ntse ke ikutloa ke kula nako e telele mme ke na le khathello.,WHO,symptoms-complaints-v1,,reviewed,
2746,Symptoms and Complaints,I feel my whole body is swollen.,Ke ikutloa 'mele oa ka ka bophara o ruruhetse.,WHO,symptoms-complaints-v1,,reviewed,
2747,Symptoms and Complaints,I have been having episodes of sudden dizziness.,Ke ntse ke na le linako tsa ho potoloha ka tšohanyetso.,WHO,symptoms-complaints-v1,,reviewed,
2748,Symptoms and Complaints,I feel very sick and cannot eat or drink.,Ke ikutloa ke kula haholo mme ha ke khone ho ja kapa ho noa.,WHO,symptoms-complaints-v1,,reviewed,
2749,Symptoms and Complaints,I have been feeling very unwell and have lost a lot of weight.,Ke ntse ke ikutloa ke sa phela hantle haholo mme ke lahleheloe ke boima bo bongata.,WHO,symptoms-complaints-v1,,reviewed,
2750,Symptoms and Complaints,I feel my condition is getting worse every day.,Ke ikutloa boemo ba ka bo mpe letsatsi le leng le le leng.,WHO,symptoms-complaints-v1,,reviewed,
2751,Symptoms and Complaints,I have been having episodes of sudden fever.,Ke ntse ke na le linako tsa feberu ka tšohanyetso.,WHO,symptoms-complaints-v1,,reviewed,
2752,Symptoms and Complaints,I feel very weak and my muscles are sore.,Ke ikutloa ke fokotsehela haholo mme mochine oa ka o bohloko.,WHO,symptoms-complaints-v1,,reviewed,
2753,Symptoms and Complaints,I have been feeling very tired even after sleeping.,Ke ntse ke ikutloa ke lapetse haholo le ka mor'a ho robala.,WHO,symptoms-complaints-v1,,reviewed,
2754,Symptoms and Complaints,I feel my body temperature keeps going up and down.,Ke ikutloa mocheso oa 'mele oa ka o ntse o phahama le ho theohela.,WHO,symptoms-complaints-v1,,reviewed,
2755,Symptoms and Complaints,I have been having episodes of sudden chills.,Ke ntse ke na le linako tsa ho batela ka tšohanyetso.,WHO,symptoms-complaints-v1,,reviewed,
2756,Symptoms and Complaints,I feel very ill and need immediate medical attention.,Ke ikutloa ke kula haholo mme ke hloka tlhokomelo ea ngaka hang hang.,WHO,symptoms-complaints-v1,,reviewed,
2757,Symptoms and Complaints,I have been feeling very unwell and cannot go to work.,Ke ntse ke ikutloa ke sa phela hantle haholo mme ha ke khone ho ea mosebetsing.,WHO,symptoms-complaints-v1,,reviewed,
2758,Symptoms and Complaints,I feel my whole body is in pain.,Ke ikutloa 'mele oa ka ka bophara o mahloko.,WHO,symptoms-complaints-v1,,reviewed,
2759,Symptoms and Complaints,I have been having episodes of sudden nausea.,Ke ntse ke na le linako tsa ho nyakeloa ka tšohanyetso.,WHO,symptoms-complaints-v1,,reviewed,
2760,Symptoms and Complaints,I feel very sick and need to lie down.,Ke ikutloa ke kula haholo mme ke hloka ho robala.,WHO,symptoms-complaints-v1,,reviewed,
2761,Symptoms and Complaints,I have been feeling very poorly and am not improving.,Ke ntse ke ikutloa ke sa phela hantle haholo mme ha ke ntlafale.,WHO,symptoms-complaints-v1,,reviewed,
2762,Symptoms and Complaints,I feel my condition is serious and I am scared.,Ke ikutloa boemo ba ka bo matla mme ke tšaba.,WHO,symptoms-complaints-v1,,reviewed,
2763,Symptoms and Complaints,I have been having episodes of sudden vomiting.,Ke ntse ke na le linako tsa ho hlatsa ka tšohanyetso.,WHO,symptoms-complaints-v1,,reviewed,
2764,Symptoms and Complaints,I feel very unwell and my family is worried about me.,Ke ikutloa ke sa phela hantle haholo mme lelapa la ka le na le khathello ka nna.,WHO,symptoms-complaints-v1,,reviewed,
2765,Symptoms and Complaints,I have been feeling very ill and have no appetite.,Ke ntse ke ikutloa ke kula haholo mme ha ke na takatso ea lijo.,WHO,symptoms-complaints-v1,,reviewed,
2766,Symptoms and Complaints,I feel my body is fighting something.,Ke ikutloa 'mele oa ka o loa le ntho e itseng.,WHO,symptoms-complaints-v1,,reviewed,
2767,Symptoms and Complaints,I have been having episodes of sudden fatigue.,Ke ntse ke na le linako tsa ho lapala ka tšohanyetso.,WHO,symptoms-complaints-v1,,reviewed,
2768,Symptoms and Complaints,I feel very weak and cannot stand up.,Ke ikutloa ke fokotsehela haholo mme ha ke khone ho ema.,WHO,symptoms-complaints-v1,,reviewed,
2769,Symptoms and Complaints,I have been feeling very sick and need to be seen today.,Ke ntse ke ikutloa ke kula haholo mme ke hloka ho bonoa kajeno.,WHO,symptoms-complaints-v1,,reviewed,
2770,Symptoms and Complaints,I feel my whole body is reacting to something.,Ke ikutloa 'mele oa ka ka bophara o arabela ntho e itseng.,WHO,symptoms-complaints-v1,,reviewed,
2771,Symptoms and Complaints,I have been having episodes of sudden weakness and dizziness.,Ke ntse ke na le linako tsa ho fokotsehela le ho potoloha ka tšohanyetso.,WHO,symptoms-complaints-v1,,reviewed,
2772,Symptoms and Complaints,I feel very unwell and my symptoms are getting worse.,Ke ikutloa ke sa phela hantle haholo mme matšoao a ka a mpe.,WHO,symptoms-complaints-v1,,reviewed,
2773,Symptoms and Complaints,I have been feeling very ill and need urgent help.,Ke ntse ke ikutloa ke kula haholo mme ke hloka thuso ea potlako.,WHO,symptoms-complaints-v1,,reviewed,
2774,Symptoms and Complaints,I feel my body temperature is not normal.,Ke ikutloa mocheso oa 'mele oa ka ha o tloaelehang.,WHO,symptoms-complaints-v1,,reviewed,
2775,Symptoms and Complaints,I have been having episodes of sudden hot and cold feelings.,Ke ntse ke na le linako tsa maikutlo a ho chesa le ho batela ka tšohanyetso.,WHO,symptoms-complaints-v1,,reviewed,
2776,Symptoms and Complaints,I feel very sick and am worried about my health.,Ke ikutloa ke kula haholo mme ke na le khathello ka bophelo ba ka bo botle.,WHO,symptoms-complaints-v1,,reviewed,
2777,Symptoms and Complaints,I have been feeling very unwell and cannot do anything.,Ke ntse ke ikutloa ke sa phela hantle haholo mme ha ke khone ho etsa letho.,WHO,symptoms-complaints-v1,,reviewed,
2778,Symptoms and Complaints,I feel my whole body is tired and sore.,Ke ikutloa 'mele oa ka ka bophara o lapetse le ho bohloka.,WHO,symptoms-complaints-v1,,reviewed,
2779,Symptoms and Complaints,I have been having episodes of sudden loss of appetite.,Ke ntse ke na le linako tsa ho lahleheloa ke takatso ea lijo ka tšohanyetso.,WHO,symptoms-complaints-v1,,reviewed,
2780,Symptoms and Complaints,I feel very ill and need to be admitted to hospital.,Ke ikutloa ke kula haholo mme ke hloka ho kenngoa sepetlele.,WHO,symptoms-complaints-v1,,reviewed,
2781,Symptoms and Complaints,I have been feeling very poorly and need a doctor.,Ke ntse ke ikutloa ke sa phela hantle haholo mme ke hloka ngaka.,WHO,symptoms-complaints-v1,,reviewed,
2782,Symptoms and Complaints,I feel my condition is deteriorating rapidly.,Ke ikutloa boemo ba ka bo mpe ka potlako.,WHO,symptoms-complaints-v1,,reviewed,
2783,Symptoms and Complaints,I have been having episodes of sudden weight loss.,Ke ntse ke na le linako tsa ho lahleheloa ke boima ka tšohanyetso.,WHO,symptoms-complaints-v1,,reviewed,
2784,Symptoms and Complaints,I feel very unwell and cannot care for myself.,Ke ikutloa ke sa phela hantle haholo mme ha ke khone ho itlhokomela.,WHO,symptoms-complaints-v1,,reviewed,
2785,Symptoms and Complaints,I have been feeling very sick and need treatment.,Ke ntse ke ikutloa ke kula haholo mme ke hloka phekolo.,WHO,symptoms-complaints-v1,,reviewed,
2786,Symptoms and Complaints,I feel my body is not responding to treatment.,Ke ikutloa 'mele oa ka ha o arabele phekolo.,WHO,symptoms-complaints-v1,,reviewed,
2787,Symptoms and Complaints,I have been having episodes of sudden confusion.,Ke ntse ke na le linako tsa ho tsieleha ka tšohanyetso.,WHO,symptoms-complaints-v1,,reviewed,
2788,Symptoms and Complaints,I feel very ill and am getting worse.,Ke ikutloa ke kula haholo mme ke mpe.,WHO,symptoms-complaints-v1,,reviewed,
2789,Symptoms and Complaints,I have been feeling very unwell and need urgent care.,Ke ntse ke ikutloa ke sa phela hantle haholo mme ke hloka tlhokomelo ea potlako.,WHO,symptoms-complaints-v1,,reviewed,
2790,Symptoms and Complaints,I feel my whole body is affected.,Ke ikutloa 'mele oa ka ka bophara o angoa.,WHO,symptoms-complaints-v1,,reviewed,
2791,Symptoms and Complaints,I have been having episodes of sudden pallor.,Ke ntse ke na le linako tsa ho pheela ka tšohanyetso.,WHO,symptoms-complaints-v1,,reviewed,
2792,Symptoms and Complaints,I feel very sick and cannot look after my children.,Ke ikutloa ke kula haholo mme ha ke khone ho hlokomela bana ba ka.,WHO,symptoms-complaints-v1,,reviewed,
2793,Symptoms and Complaints,I have been feeling very poorly and need to rest.,Ke ntse ke ikutloa ke sa phela hantle haholo mme ke hloka ho khutsa.,WHO,symptoms-complaints-v1,,reviewed,
2794,Symptoms and Complaints,I feel my condition is very serious.,Ke ikutloa boemo ba ka bo matla haholo.,WHO,symptoms-complaints-v1,,reviewed,
2795,Symptoms and Complaints,I have been having episodes of sudden breathlessness.,Ke ntse ke na le linako tsa ho hloka moya ka tšohanyetso.,WHO,symptoms-complaints-v1,,reviewed,
2796,Symptoms and Complaints,I feel very unwell and my symptoms are alarming.,Ke ikutloa ke sa phela hantle haholo mme matšoao a ka a tšoha.,WHO,symptoms-complaints-v1,,reviewed,
2797,Symptoms and Complaints,I have been feeling very ill and cannot eat.,Ke ntse ke ikutloa ke kula haholo mme ha ke khone ho ja.,WHO,symptoms-complaints-v1,,reviewed,
2798,Symptoms and Complaints,I feel my body is very weak and I need help.,Ke ikutloa 'mele oa ka o fokotsehela haholo mme ke hloka thuso.,WHO,symptoms-complaints-v1,,reviewed,
2799,Symptoms and Complaints,I have been having episodes of sudden heart palpitations.,Ke ntse ke na le linako tsa ho otla ha pelo ka tšohanyetso.,WHO,symptoms-complaints-v1,,reviewed,
2800,Symptoms and Complaints,I feel very sick and need to see a specialist.,Ke ikutloa ke kula haholo mme ke hloka ho bona ngaka e khethehileng.,WHO,symptoms-complaints-v1,,reviewed,
2801,Symptoms and Complaints,I have been feeling very unwell and am not getting better.,Ke ntse ke ikutloa ke sa phela hantle haholo mme ha ke ntlafale.,WHO,symptoms-complaints-v1,,reviewed,
2802,Symptoms and Complaints,I feel my whole body is shutting down.,Ke ikutloa 'mele oa ka ka bophara o emisa ho sebetsa.,WHO,symptoms-complaints-v1,,reviewed,
2803,Symptoms and Complaints,I have been having episodes of sudden chest tightness.,Ke ntse ke na le linako tsa ho tšoaroa ha sefuba ka tšohanyetso.,WHO,symptoms-complaints-v1,,reviewed,
2804,Symptoms and Complaints,I feel very ill and need to go to the emergency room.,Ke ikutloa ke kula haholo mme ke hloka ho ea kamoreng ea tšohanyetso.,WHO,symptoms-complaints-v1,,reviewed,
2805,Symptoms and Complaints,I have been feeling very poorly and cannot function.,Ke ntse ke ikutloa ke sa phela hantle haholo mme ha ke khone ho sebetsa.,WHO,symptoms-complaints-v1,,reviewed,
2806,Symptoms and Complaints,I feel my condition needs urgent medical attention.,Ke ikutloa boemo ba ka bo hloka tlhokomelo ea ngaka ea potlako.,WHO,symptoms-complaints-v1,,reviewed,
2807,Symptoms and Complaints,I have been having episodes of sudden severe pain.,Ke ntse ke na le linako tsa mahloko a matla ka tšohanyetso.,WHO,symptoms-complaints-v1,,reviewed,
2808,Symptoms and Complaints,I feel very unwell and have been like this for weeks.,Ke ikutloa ke sa phela hantle haholo mme ke bile joalo ka libeke.,WHO,symptoms-complaints-v1,,reviewed,
2809,Symptoms and Complaints,I have been feeling very sick and need a blood test.,Ke ntse ke ikutloa ke kula haholo mme ke hloka tlhahlobo ea mali.,WHO,symptoms-complaints-v1,,reviewed,
2810,Symptoms and Complaints,I feel my body is not healing properly.,Ke ikutloa 'mele oa ka ha o fole hantle.,WHO,symptoms-complaints-v1,,reviewed,
2811,Symptoms and Complaints,I have been having episodes of sudden swelling.,Ke ntse ke na le linako tsa ho ruruha ka tšohanyetso.,WHO,symptoms-complaints-v1,,reviewed,
2812,Symptoms and Complaints,I feel very ill and need to be examined by a doctor.,Ke ikutloa ke kula haholo mme ke hloka ho hlahlojoa ke ngaka.,WHO,symptoms-complaints-v1,,reviewed,
2813,Symptoms and Complaints,I have been feeling very unwell and am losing hope.,Ke ntse ke ikutloa ke sa phela hantle haholo mme ke ntse ke lahleheloa ke ts'epo.,WHO,symptoms-complaints-v1,,reviewed,
2814,Symptoms and Complaints,I feel my whole body is inflamed.,Ke ikutloa 'mele oa ka ka bophara o ruruhetse.,WHO,symptoms-complaints-v1,,reviewed,
2815,Symptoms and Complaints,I have been having episodes of sudden rash.,Ke ntse ke na le linako tsa ho ruruha ha letlalo ka tšohanyetso.,WHO,symptoms-complaints-v1,,reviewed,
2816,Symptoms and Complaints,I feel very sick and need to start treatment immediately.,Ke ikutloa ke kula haholo mme ke hloka ho qala phekolo hang hang.,WHO,symptoms-complaints-v1,,reviewed,
2817,Symptoms and Complaints,I have been feeling very poorly and need support.,Ke ntse ke ikutloa ke sa phela hantle haholo mme ke hloka tshehetso.,WHO,symptoms-complaints-v1,,reviewed,
2818,Symptoms and Complaints,I feel my condition is affecting my quality of life.,Ke ikutloa boemo ba ka bo angoa boleng ba bophelo ba ka.,WHO,symptoms-complaints-v1,,reviewed,
2819,Symptoms and Complaints,I have been having episodes of sudden joint pain.,Ke ntse ke na le linako tsa mahloko a maqhoa ka tšohanyetso.,WHO,symptoms-complaints-v1,,reviewed,
2820,Symptoms and Complaints,I feel very unwell and need comprehensive care.,Ke ikutloa ke sa phela hantle haholo mme ke hloka tlhokomelo e phethahetseng.,WHO,symptoms-complaints-v1,,reviewed,
2821,Symptoms and Complaints,I have been feeling very ill and need a diagnosis.,Ke ntse ke ikutloa ke kula haholo mme ke hloka tlhahlobo.,WHO,symptoms-complaints-v1,,reviewed,
2822,Symptoms and Complaints,I feel my body is not coping with the illness.,Ke ikutloa 'mele oa ka ha o mamelle bolwetse.,WHO,symptoms-complaints-v1,,reviewed,
2823,Symptoms and Complaints,I have been having episodes of sudden muscle weakness.,Ke ntse ke na le linako tsa ho fokotsehela ha mochine ka tšohanyetso.,WHO,symptoms-complaints-v1,,reviewed,
2824,Symptoms and Complaints,I feel very sick and need to be monitored closely.,Ke ikutloa ke kula haholo mme ke hloka ho hlahlojoa ka hloko.,WHO,symptoms-complaints-v1,,reviewed,
2825,Symptoms and Complaints,I have been feeling very unwell and need medication.,Ke ntse ke ikutloa ke sa phela hantle haholo mme ke hloka moriana.,WHO,symptoms-complaints-v1,,reviewed,
2826,Symptoms and Complaints,I feel my whole body is under stress.,Ke ikutloa 'mele oa ka ka bophara o tlaase ho khatello.,WHO,symptoms-complaints-v1,,reviewed,
2827,Symptoms and Complaints,I have been having episodes of sudden back pain.,Ke ntse ke na le linako tsa mahloko a mokokotlo ka tšohanyetso.,WHO,symptoms-complaints-v1,,reviewed,
2828,Symptoms and Complaints,I feel very ill and need to be stabilised.,Ke ikutloa ke kula haholo mme ke hloka ho tsitsisoa.,WHO,symptoms-complaints-v1,,reviewed,
2829,Symptoms and Complaints,I have been feeling very poorly and need investigation.,Ke ntse ke ikutloa ke sa phela hantle haholo mme ke hloka lipatlisiso.,WHO,symptoms-complaints-v1,,reviewed,
2830,Symptoms and Complaints,I feel my condition requires specialist care.,Ke ikutloa boemo ba ka bo hloka tlhokomelo ea ngaka e khethehileng.,WHO,symptoms-complaints-v1,,reviewed,
2831,Symptoms and Complaints,I have been having episodes of sudden abdominal pain.,Ke ntse ke na le linako tsa mahloko a mpa ka tšohanyetso.,WHO,symptoms-complaints-v1,,reviewed,
2832,Symptoms and Complaints,I feel very unwell and need a comprehensive examination.,Ke ikutloa ke sa phela hantle haholo mme ke hloka tlhahlobo e phethahetseng.,WHO,symptoms-complaints-v1,,reviewed,
2833,Symptoms and Complaints,I have been feeling very sick and need to be hospitalised.,Ke ntse ke ikutloa ke kula haholo mme ke hloka ho kenngoa sepetlele.,WHO,symptoms-complaints-v1,,reviewed,
2834,Symptoms and Complaints,I feel my body is giving up and I need help urgently.,Ke ikutloa 'mele oa ka o lahlehela mme ke hloka thuso ka potlako.,WHO,symptoms-complaints-v1,,reviewed,
2835,Symptoms and Complaints,I have been having episodes of sudden headache.,Ke ntse ke na le linako tsa mahloko a hlooho ka tšohanyetso.,WHO,symptoms-complaints-v1,,reviewed,
2836,Symptoms and Complaints,I feel very ill and need to start treatment today.,Ke ikutloa ke kula haholo mme ke hloka ho qala phekolo kajeno.,WHO,symptoms-complaints-v1,,reviewed,
2837,Symptoms and Complaints,I have been feeling very unwell and need to be assessed.,Ke ntse ke ikutloa ke sa phela hantle haholo mme ke hloka ho hlahlojoa.,WHO,symptoms-complaints-v1,,reviewed,
2838,Symptoms and Complaints,I feel my whole body is suffering.,Ke ikutloa 'mele oa ka ka bophara o utloa bohloko.,WHO,symptoms-complaints-v1,,reviewed,
2839,Symptoms and Complaints,I have been having episodes of sudden vision changes.,Ke ntse ke na le linako tsa liphetoho tsa pono ka tšohanyetso.,WHO,symptoms-complaints-v1,,reviewed,
2840,Symptoms and Complaints,I feel very sick and need to be reviewed by a doctor.,Ke ikutloa ke kula haholo mme ke hloka ho hlahlojoa hape ke ngaka.,WHO,symptoms-complaints-v1,,reviewed,
2841,Symptoms and Complaints,I have been feeling very poorly and need a care plan.,Ke ntse ke ikutloa ke sa phela hantle haholo mme ke hloka leano la tlhokomelo.,WHO,symptoms-complaints-v1,,reviewed,
2842,Symptoms and Complaints,I feel my condition is complex and needs expert care.,Ke ikutloa boemo ba ka bo raraane mme bo hloka tlhokomelo ea setsebi.,WHO,symptoms-complaints-v1,,reviewed,
2843,Symptoms and Complaints,I have been having episodes of sudden hearing loss.,Ke ntse ke na le linako tsa ho lahleheloa ke kutlo ka tšohanyetso.,WHO,symptoms-complaints-v1,,reviewed,
2844,Symptoms and Complaints,I have a severe headache that has lasted for two days.,Ke na le mahloko a matla a hlooho a tsoelang matsatsi a mabeli.,WHO,symptoms-complaints-v1,,reviewed,
2845,Symptoms and Complaints,I have pain in my chest that comes and goes.,Ke na le mahloko sefubeng sa ka a tlang le ho tsamaea.,WHO,symptoms-complaints-v1,,verified,
2846,Symptoms and Complaints,I have a sharp pain in my lower back.,Ke na le mahloko a bohale mokokotlong oa ka o tlase.,WHO,symptoms-complaints-v1,,verified,
2847,Symptoms and Complaints,"I have pain in my joints, especially my knees.","Ke na le mahloko maqhoeng a ka, haholo-holo mangoleng a ka.",WHO,symptoms-complaints-v1,,verified,
2848,Symptoms and Complaints,I have a burning pain in my stomach.,Ke na le mahloko a ho chesa maleng a ka.,WHO,symptoms-complaints-v1,,verified,
2849,Symptoms and Complaints,I have pain in my right side under my ribs.,Ke na le mahloko lehlakoreng la ka la le letona tlase ho marapo a sefuba.,WHO,symptoms-complaints-v1,,verified,
2850,Symptoms and Complaints,I have a throbbing headache on one side of my head.,Ke na le mahloko a ho otla hlooho lehlakoreng le le leng la hlooho ea ka.,WHO,symptoms-complaints-v1,,verified,
2851,Symptoms and Complaints,I have pain in my muscles after any activity.,Ke na le mahloko mochineng oa ka ka mor'a mosebetsi ofe kafe.,WHO,symptoms-complaints-v1,,reviewed,
2852,Symptoms and Complaints,I have a dull ache in my lower abdomen.,Ke na le mahloko a fokolang mpeng ea ka e tlase.,WHO,symptoms-complaints-v1,,reviewed,
2853,Symptoms and Complaints,I have pain in my neck that makes it hard to turn my head.,Ke na le mahloko molaleng oa ka a etsang hore ho be thata ho retela hlooho ea ka.,WHO,symptoms-complaints-v1,,reviewed,
2854,Symptoms and Complaints,I have a stabbing pain in my chest when I breathe deeply.,Ke na le mahloko a ho hlaba sefubeng ha ke hema ka botebo.,WHO,symptoms-complaints-v1,,reviewed,
2855,Symptoms and Complaints,I have pain in my hips when I walk.,Ke na le mahloko lethekeng la ka ha ke tsamaea.,WHO,symptoms-complaints-v1,,reviewed,
2856,Symptoms and Complaints,I have a burning sensation when I urinate.,Ke na le maikutlo a ho chesa ha ke morota.,WHO,symptoms-complaints-v1,,reviewed,
2857,Symptoms and Complaints,I have pain in my throat when I swallow.,Ke na le mahloko molaleng ha ke metsa.,WHO,symptoms-complaints-v1,,reviewed,
2858,Symptoms and Complaints,I have a severe pain in my lower back that radiates to my leg.,Ke na le mahloko a matla mokokotlong oa ka o tlase a isisoang leotong la ka.,WHO,symptoms-complaints-v1,,reviewed,
2859,Symptoms and Complaints,I have pain in my shoulders that wakes me up at night.,Ke na le mahloko mahetleng a ka a ntsosang bosiu.,WHO,symptoms-complaints-v1,,reviewed,
2860,Symptoms and Complaints,I have a cramping pain in my abdomen.,Ke na le mahloko a ho tšoaroa mpeng ea ka.,WHO,symptoms-complaints-v1,,reviewed,
2861,Symptoms and Complaints,I have pain in my feet when I stand for long periods.,Ke na le mahloko maotong a ka ha ke ema nako e telele.,WHO,symptoms-complaints-v1,,reviewed,
2862,Symptoms and Complaints,I have a sharp pain behind my eyes.,Ke na le mahloko a bohale morao ho mahlo a ka.,WHO,symptoms-complaints-v1,,reviewed,
2863,Symptoms and Complaints,I have pain in my ears that is getting worse.,Ke na le mahloko matsebeng a ka a mpe.,WHO,symptoms-complaints-v1,,reviewed,
2864,Symptoms and Complaints,I have a burning pain in my chest after eating.,Ke na le mahloko a ho chesa sefubeng ka mor'a ho ja.,WHO,symptoms-complaints-v1,,reviewed,
2865,Symptoms and Complaints,I have pain in my wrists and fingers.,Ke na le mahloko liqhekelleng le menwaneng ea ka.,WHO,symptoms-complaints-v1,,reviewed,
2866,Symptoms and Complaints,I have a severe pain in my head that came on suddenly.,Ke na le mahloko a matla hlooho ea ka a tlileng ka tšohanyetso.,WHO,symptoms-complaints-v1,,reviewed,
2867,Symptoms and Complaints,I have pain in my ankles that is swollen.,Ke na le mahloko li-ankele tsa ka tse ruruhetse.,WHO,symptoms-complaints-v1,,reviewed,
2868,Symptoms and Complaints,I have a dull pain in my upper back.,Ke na le mahloko a fokolang mokokotlong oa ka o holimo.,WHO,symptoms-complaints-v1,,reviewed,
2869,Symptoms and Complaints,I have pain in my jaw when I chew.,Ke na le mahloko molaleng oa ka ha ke hlafuna.,WHO,symptoms-complaints-v1,,reviewed,
2870,Symptoms and Complaints,I have a sharp pain in my right lower abdomen.,Ke na le mahloko a bohale mpeng ea ka e tlase lehlakoreng la le letona.,WHO,symptoms-complaints-v1,,reviewed,
2871,Symptoms and Complaints,I have pain in my calves when I walk.,Ke na le mahloko maotong a ka a holimo ha ke tsamaea.,WHO,symptoms-complaints-v1,,reviewed,
2872,Symptoms and Complaints,I have a burning pain in my feet at night.,Ke na le mahloko a ho chesa maotong a ka bosiu.,WHO,symptoms-complaints-v1,,reviewed,
2873,Symptoms and Complaints,I have pain in my elbows that is getting worse.,Ke na le mahloko matsoalikaneng a ka a mpe.,WHO,symptoms-complaints-v1,,reviewed,
2874,Symptoms and Complaints,I have a severe abdominal pain that started suddenly.,Ke na le mahloko a matla a mpa a qalileng ka tšohanyetso.,WHO,symptoms-complaints-v1,,reviewed,
2875,Symptoms and Complaints,I have pain in my lower back that is constant.,Ke na le mahloko mokokotlong oa ka o tlase a tsoelang pele.,WHO,symptoms-complaints-v1,,reviewed,
2876,Symptoms and Complaints,I have a sharp pain in my left side of the chest.,Ke na le mahloko a bohale lehlakoreng la molema la sefuba sa ka.,WHO,symptoms-complaints-v1,,reviewed,
2877,Symptoms and Complaints,I have pain in my upper abdomen after eating.,Ke na le mahloko mpeng ea ka e holimo ka mor'a ho ja.,WHO,symptoms-complaints-v1,,reviewed,
2878,Symptoms and Complaints,I have a burning sensation in my throat.,Ke na le maikutlo a ho chesa molaleng oa ka.,WHO,symptoms-complaints-v1,,reviewed,
2879,Symptoms and Complaints,I have pain in my pelvis that is severe.,Ke na le mahloko pelviseng ea ka a matla.,WHO,symptoms-complaints-v1,,reviewed,
2880,Symptoms and Complaints,I have a sharp pain in my right shoulder.,Ke na le mahloko a bohale hetleng ea ka ea le letona.,WHO,symptoms-complaints-v1,,reviewed,
2881,Symptoms and Complaints,I have pain in my legs that keeps me awake at night.,Ke na le mahloko maotong a ka a ntšoang boroko bosiu.,WHO,symptoms-complaints-v1,,reviewed,
